xcentroid,ycentroid,fwhm,roundness,pa,max_value,flux,mag,frame,psflike,psfdiff,xint,yint,objid,source_mask,n_detections,ra,dec,mjd,GaiaID,Type,Prob
233.85153294160776,100.28727146098967,5.345902962665326,0.22762709283525906,53.385276950415346,10.815495030765987,118.97127614597625,-5.188605300181211,5,0.84,0.47621403195013917,234,100,9,0,19,167.2455815798094,15.619821846038484,58898.93300063468,0,0,0.0
501.4996574026984,410.2304056785755,7.0446036329265365,0.17279694245796112,48.714086113806985,6.008030014940061,65.07116119092638,-4.5334713919042615,5,0.94,0.4518548056548309,501,410,7,0,42,169.43834867326328,16.639233393872242,58898.93300063468,0,0,0.0
467.03345028493413,478.32002215038335,5.654818188493138,0.5242862042222625,156.6927457679747,138.93929522503174,649.4260518572924,-7.031324266125816,5,0.95,0.47850437026952364,467,478,5,1,27,169.40482291608518,17.07572209477598,58898.93300063468,0,0,0.0
265.63431096474284,26.990914291439292,4.6836196724959835,0.21391279943585742,178.57836396948701,25.057178287705426,164.56888508231134,-5.540869317250978,6,0.94,0.38919219283384804,266,27,1,1,882,167.25716177455618,15.162273429143628,58898.95383424739,3968739966951465984,RRAB,0.9929999709129332
265.4961584250174,26.87818432091907,4.884661886364738,0.16920046101639608,1.5180849268185874,24.233303550239953,171.91440018475348,-5.588280640799129,7,0.92,0.4429675760504997,265,27,1,1,882,167.25614427101544,15.16199064463126,58898.974667861024,3968739966951465984,RRAB,0.9929999709129332
232.64625453840398,100.51818572587692,5.230519071271126,0.2227798580739842,39.81431852814811,11.31264769767705,106.59207292345597,-5.0693122703189974,7,0.89,0.49501517540267487,233,101,9,0,19,167.2394132139536,15.623749955222827,58898.974667861024,0,0,0.0
345.96930476598527,415.9705671630578,5.896605234180292,0.20537198364262968,92.1135193715377,8.575603298465865,84.53609607030938,-4.817605469914474,7,0.93,0.46075913242265953,346,416,10,0,1,168.5868333380705,17.026523504746493,58898.974667861024,3969581471303792128,RRAB,0.99099999666214
467.03312999234583,478.33837056986835,5.678842607929342,0.552801988533862,157.342388950407,121.69656022177514,578.3951262399335,-6.9055615619609085,7,0.95,0.4673483639552352,467,478,5,1,27,169.40486372707701,17.075819021361955,58898.974667861024,0,0,0.0
265.2481647071106,26.810596105003487,4.948235141690531,0.3206080077246251,9.837983715803732,21.757013653887213,157.13271016005848,-5.490666502754372,8,0.88,0.4840667323749084,265,27,1,1,882,167.2546200058342,15.162192701217949,58898.99550147513,3968739966951465984,RRAB,0.9929999709129332
231.32999832990706,100.31821008675848,5.1024122190821135,0.05320664475044391,114.17628253644021,10.314747046047671,70.1169180734077,-4.614557047036719,8,0.94,0.3586788346538097,231,100,9,0,19,167.23166054252658,15.625657726833326,58898.99550147513,0,0,0.0
501.52597252023867,410.44758711614065,7.117460567206049,0.129738166138048,56.99875757611409,4.4421463067951095,59.90078129474949,-4.443581217483528,8,0.94,0.4349160074404503,502,410,7,0,42,169.4389978542553,16.640311345863523,58898.99550147513,0,0,0.0
231.2931849395299,100.84221059136978,5.289515031119112,0.07640615925719199,109.03941447166036,10.75514628502333,81.14640104357619,-4.773173157553632,9,0.97,0.2698986473006326,231,101,9,0,19,167.2326338118633,15.628500853564372,58899.016335090164,0,0,0.0
411.85507185961984,159.9090376856214,5.318668605478525,0.30015639195760224,172.79699447246745,23.226213336497892,123.60090472263852,-5.230054124184006,9,0.97,0.49344276106436713,412,160,2,1,14,168.36673596308574,15.530543410386402,58899.016335090164,3970244713038067200,0,0.0
131.46671164133815,200.4185146987364,6.524680769196752,0.26024000271360026,125.98403697677091,11.026717031109285,100.04258583122413,-5.000462271363631,9,0.89,0.45555552071883715,131,200,11,0,1,166.90125086710378,16.377412085039293,58899.016335090164,0,0,0.0
265.6171178062018,27.11058380712604,4.965470535712588,0.21243941621295673,176.06059689833273,19.36928276881457,138.78334448387724,-5.355843372920084,10,0.94,0.40044213099174875,266,27,1,1,882,167.25733497274712,15.162942278374116,58899.03716870567,3968739966951465984,RRAB,0.9929999709129332
229.8724484676148,100.57840021483224,5.242773511689177,0.2747021773911091,117.98766353998691,10.325543774413632,66.88691009781743,-4.563352834459891,10,0.94,0.39419244668378634,230,101,9,0,19,167.22415772405887,15.630307133308243,58899.03716870567,0,0,0.0
266.29116176307684,26.906088805771226,4.834878364070905,0.16091907330456204,46.31769893840795,15.993994108968138,83.86911398758525,-4.809005137639775,11,0.95,0.34888139526054335,266,27,1,1,882,167.26060731873758,15.160348824683929,58899.05800232164,3968739966951465984,RRAB,0.9929999709129332
229.79327231155548,101.44042153235284,5.43675180612788,0.1307898019793022,121.88125096897318,10.137015177913952,67.52428010780544,-4.573649906921981,11,0.9,0.4139564229304693,230,101,9,0,19,167.2256554028895,15.635026231460117,58899.05800232164,0,0,0.0
265.96301144868124,26.699756655385613,4.78966360548976,0.3300025169556254,29.392695813988773,15.497546720729702,93.68675585360427,-4.929195501599449,12,0.94,0.3927181514037363,266,27,1,1,882,167.25832824849726,15.160000659444945,58899.07883593807,3968739966951465984,RRAB,0.9929999709129332
228.76790090357855,101.94565476570942,5.493474824905791,0.3156012938728685,125.93673837541019,9.415111896934661,70.65689492388783,-4.62288637021339,12,0.95,0.3587770107004496,229,102,9,0,19,167.2211009108842,15.639994205819729,58899.07883593807,0,0,0.0
227.85601399404152,102.63095272263106,5.103454874690036,0.20186267796983282,125.99781349207342,10.936426453778893,99.18175812077585,-4.991079506091197,13,0.95,0.37422811574907006,228,103,9,0,19,167.21758055530412,15.645655410098758,58899.09966955497,0,0,0.0
411.5772496749076,159.58421304822568,5.907475791945565,0.2424776144506161,161.4062076214398,18.211069743856626,123.54319334607845,-5.2295470569905245,13,0.96,0.4991075138218234,412,160,2,1,14,168.36445941421346,15.529469007755688,58899.09966955497,3970244713038067200,0,0.0
226.90316380515878,102.84279580468406,5.267521949564057,0.16441900443974647,56.70742395844304,12.881648091580514,74.61329223853296,-4.682040508078916,14,0.97,0.3109109911103371,227,103,9,0,19,167.21276884824815,15.648914537463122,58899.12050317233,0,0,0.0
266.4710411495579,26.92698841996057,5.011054683314733,0.013102707859140942,17.625747710118183,9.796149593434109,68.29787347208133,-4.586017954162901,15,0.9,0.4626418811143867,266,27,1,1,882,167.26164984016566,15.160054137035148,58899.14133679016,3968739966951465984,RRAB,0.9929999709129332
226.2686296213917,103.04622400925506,5.160697186005651,0.0976645436172573,45.58221397239569,9.287338749389981,64.65898210459251,-4.526572158597975,15,0.98,0.25699141481951543,226,103,9,0,19,167.20970459206612,15.651413327568054,58899.14133679016,0,0,0.0
341.8541873746864,416.04733910467235,6.656812984816904,0.2850316112706509,137.22781542587762,7.590840347944265,65.34563244625826,-4.53804141407308,15,0.86,0.4653386313857771,342,416,12,0,10,168.5640785093439,17.03633038770436,58899.14133679016,0,0,0.0
226.2112809306496,103.99570400327147,5.485140981971639,0.1571990361814565,49.12416401147353,8.262946012898944,60.20201946229818,-4.4490276495159184,16,0.95,0.3697453868771359,226,104,9,0,19,167.21151972806794,15.65654420812,58899.162170408454,0,0,0.0
187.61225454187024,178.0485297196628,6.154460533618353,0.5295127814406551,147.49950557288454,12.683268906354556,101.15385078718072,-5.012456051029309,16,0.89,0.45145713494831785,188,178,13,0,1,167.16358580512562,16.13350231872063,58899.162170408454,0,0,0.0
102.17752060383873,47.13142964826376,3.911822893345114,0.18169843714095138,37.842765215036586,44.620523850752704,262.4411373173933,-6.0475797778800295,17,0.89,0.37598363029037607,102,47,14,1,231,166.3956455974727,15.634440296159667,58899.18300402675,0,0,0.0
224.86251824662517,104.10081122632657,4.964573782783664,0.05889256467195683,17.609919272369822,12.585780660327131,66.14955931045395,-4.551317388138898,17,0.96,0.34099980768609855,225,104,9,0,19,167.20427060044125,15.66013129874288,58899.18300402675,0,0,0.0
185.02060297609034,178.84713184945488,5.020924769253576,0.05964872022315853,125.49577804825324,9.96839163570171,80.07910452151135,-4.758798020083603,17,0.97,0.2726944091068359,185,179,15,0,6,167.1509637449797,16.143535551319395,58899.18300402675,0,0,0.0
340.4921181641653,416.5329589794655,6.092859533366561,0.20152471073296013,114.62101961891007,7.137627863344505,50.331561712806376,-4.254601015280132,17,0.95,0.38162671009489446,340,417,12,0,10,168.55760444078885,17.041993545394963,58899.18300402675,0,0,0.0
102.20951594861944,47.16669069074043,4.002665927257654,0.21723776459056574,47.32771808921134,45.251246057673825,290.342305654559,-6.157275803269281,18,0.89,0.3875803123138019,102,47,14,1,231,166.39590177289062,15.634555012642267,58899.20383764551,0,0,0.0
224.19866817647033,104.28466186240308,5.268695995873585,0.07647382392575418,112.44928507729765,7.839347969654028,59.23004189491131,-4.431355099571394,18,0.98,0.23130751248445058,224,104,9,0,19,167.2009993805196,15.662592763868966,58899.20383764551,0,0,0.0
184.78766752461974,178.82016240512695,4.812399506038411,0.0841584796484943,33.005544472822315,13.090649373304478,94.26107936496764,-4.935831021180662,18,0.94,0.3963219185220296,185,179,15,0,6,167.1496069565945,16.14391693521872,58899.20383764551,0,0,0.0
339.54647655254905,416.6025908490736,6.238216274036905,0.19392298413188083,131.80544158345973,6.364977458554449,56.4273028077111,-4.3787232293556455,18,0.97,0.32937395263528835,340,417,12,0,10,168.5524943830699,17.04451975968275,58899.20383764551,0,0,0.0
102.2436540806189,47.10339173639548,4.351943603107808,0.23992864003025055,54.35365766988213,33.447725723669464,253.20025634721392,-6.008660352594378,19,0.82,0.4694859085392443,102,47,14,1,231,166.39595068308483,15.634145042504835,58899.224671264274,0,0,0.0
223.4404078969091,105.0644952100907,5.891383370468486,0.2621376399933206,114.01456756228602,7.4644241460117655,51.83297524300869,-4.286515345778923,19,0.98,0.33199906097539383,223,105,9,0,19,167.19854309965726,15.668406238027709,58899.224671264274,0,0,0.0
183.90433559392767,178.54261939938232,5.260475987070563,0.14357814517367254,115.76207808064001,11.977145926666617,61.48736145701341,-4.471964642546346,19,0.97,0.40059855606263617,184,179,15,0,6,167.14406724963064,16.14443951900583,58899.224671264274,0,0,0.0
339.3116654867484,416.5163156515839,5.934691325456653,0.23224818636663583,132.8198104758459,7.4795065317439935,57.383924266436054,-4.3969756116476635,19,0.89,0.49649231473103245,339,417,12,0,10,168.5509873745198,17.044602934632977,58899.224671264274,0,0,0.0
222.7580146255032,104.95466814975478,5.354064443561077,0.07119641305146035,132.23656645348998,10.600092887545372,50.71724821011986,-4.26288920447614,20,0.95,0.4263028924919028,223,105,9,0,19,167.1945089614861,15.669362156336605,58899.245504883496,0,0,0.0
183.71313899239956,178.66767832737028,4.725838233056193,0.09443398651104053,112.43261118393163,9.174424096156192,53.954531959455174,-4.330069823767005,20,0.96,0.3662588878819959,184,179,15,0,6,167.14328485966857,16.14552819956694,58899.245504883496,0,0,0.0
442.71400770016976,375.1894506169662,6.065723988183078,0.056667070615031706,18.118613991460244,6.053956476656538,58.769111734621816,-4.422872816556818,20,0.9,0.49442390802664704,443,375,16,0,3,169.03106759016538,16.5907365122305,58899.245504883496,0,0,0.0
338.42531219580417,417.034331341182,5.787219724275258,0.22637056473747014,139.85452750036603,7.114646736667908,57.962565800795744,-4.4078690048197675,20,0.94,0.41224323173360405,338,417,12,0,10,168.54723845662815,17.04934918336758,58899.245504883496,0,0,0.0
9.177581155484562,456.13235634172634,6.156182113108337,0.25241282953651695,75.36242857614799,5.783833418363599,49.66832340305979,-4.2401987506479735,20,0.91,0.4842084013952213,9,456,17,0,1,166.79331313715795,17.999089821357828,58899.245504883496,0,0,0.0
221.7589266850192,104.84690808680206,5.2639831662759535,0.1818892050464465,137.17986300779017,9.816413014363917,49.724215942927955,-4.241419859614638,21,0.99,0.3027819439461281,222,105,9,0,19,167.18872168956815,15.67104099081669,58899.266338502726,0,0,0.0
182.99190202236187,178.23238176732147,5.07864298616322,0.18284980028840778,125.06078571753773,8.074944548972846,67.29995880115013,-4.57003699590769,21,0.96,0.3081482554863722,183,178,15,0,6,167.13829201241475,16.144855062153685,58899.266338502726,0,0,0.0
221.621091365024,105.9655163060925,5.109558046773623,0.20400069841201218,53.70586928231603,8.480552104289956,88.80457768750298,-4.871088383286065,22,0.93,0.413213647264221,222,106,9,0,19,167.19046967509374,15.67724407440952,58899.287172122415,0,0,0.0
182.41559612411788,178.20876699835406,4.63665684544516,0.1258797773897903,109.53975711957374,11.251293104768422,80.3876804196375,-4.76297374327274,22,0.94,0.367213133283712,182,178,15,0,6,167.13503212174183,16.146025607840702,58899.287172122415,0,0,0.0
122.87508430165589,201.0845282890701,7.2863391404505204,0.3392360886904997,48.36309556872101,10.772406922524596,100.00160236552304,-5.000017397323232,22,0.93,0.45057906587016605,123,201,18,0,1,166.85486013433314,16.400168212783836,58899.287172122415,3970031957538615296,0,0.0
337.1107454540653,417.1712233548408,5.6154225417576,0.11208597155522088,17.861587057563856,5.198996901784483,49.021751052748925,-4.225972050387058,22,0.9,0.45034173419337836,337,417,12,0,10,168.54022644893345,17.053071213884525,58899.287172122415,0,0,0.0
220.57587960976736,105.99053469065282,5.534544595024386,0.09617353792461344,33.366341371999184,10.323323615556047,80.25023914058907,-4.7611158381216665,23,0.94,0.394709084459736,221,106,9,0,19,167.18472441393303,15.67972602949245,58899.308005741645,0,0,0.0
180.88240830415566,177.9609354692067,5.132320911878941,0.06536132447877499,153.8134715878836,14.081606688978018,110.17937360743736,-5.105250747475568,23,0.96,0.32444182760617135,181,178,19,0,4,167.12594311212266,16.148164491304804,58899.308005741645,0,0,0.0
336.181021625809,417.65306772502106,6.054846551634554,0.08215088928993078,99.03976151350099,5.041653142275635,48.1683964839558,-4.206905472452008,23,0.93,0.45379314270737103,336,418,12,0,10,168.5361521926038,17.057726296346353,58899.308005741645,0,0,0.0
219.65094729982005,106.30449945388425,5.2179952506992775,0.0966316459650707,10.262006348109663,10.85600973257529,70.11279108141012,-4.614493140113474,24,0.97,0.30977660956156633,220,106,9,0,19,167.18029574003046,15.683459697507027,58899.32883936134,0,0,0.0
179.6570374858909,177.9581928810673,5.400255628627354,0.04368446151443725,174.60043144992682,12.280318302214766,88.1625332241611,-4.863210151292772,24,0.94,0.3588540529711079,180,178,19,0,4,167.11911828794828,16.15090304991362,58899.32883936134,0,0,0.0
335.96495464175575,417.15788670110976,5.540341369553791,0.03386236255801392,140.5267254112763,4.3989796784812825,42.74270659743715,-4.0771550488468025,24,0.94,0.38376881232590526,336,417,12,0,10,168.53380951878316,17.055618259303756,58899.32883936134,0,0,0.0
6.089442049997673,456.83333986330564,6.468422047112181,0.17608014959005566,45.88294491567184,3.5809060449360004,43.41502475054989,-4.094100132366235,24,0.92,0.45697949202129085,6,457,20,0,3,166.77754016500586,18.009680653694687,58899.32883936134,0,0,0.0
179.55488623251156,177.88979812373017,5.014076694008712,0.2688186257761139,34.580716967545875,12.653551846978502,83.92976778133564,-4.809790053748925,25,0.94,0.3848766840915939,180,178,19,0,4,167.11839595913443,16.15077210731828,58899.34967298103,0,0,0.0
4.982078846833143,457.17771236499834,6.8961628246751845,0.15226291857502838,179.2913733100611,4.718099831274486,46.410859338930635,-4.166549024619031,25,0.96,0.38323908432602066,5,457,20,0,3,166.77209419646263,18.01396819771913,58899.34967298103,0,0,0.0
178.27048406580278,178.20973000656943,5.489954629097967,0.16493596373802094,138.90763979304154,12.458690445675302,81.66298329585379,-4.780063103590917,26,0.9,0.45542506618781414,178,178,19,0,4,167.11196845482147,16.15534351070481,58899.370506600724,0,0,0.0
333.87668734722786,417.1906089926282,5.613445550391568,0.045530273821090705,103.17071032596638,5.509611485452524,55.215194479821406,-4.3551465154596425,26,0.91,0.43807862201269315,334,417,21,0,5,168.52224491519684,17.06055950779852,58899.370506600724,0,0,0.0
4.375499124200599,456.8797951041296,6.310395712723924,0.1391876653862508,140.1025997119062,4.25248728597191,43.703144396043626,-4.101281712833546,26,0.93,0.42675125020640414,4,457,20,0,3,166.76801042900573,18.0137524507884,58899.370506600724,0,0,0.0
265.395824785358,27.52683391617604,5.362862613483578,0.40118239008554246,140.53740447971808,22.641997077119015,153.2138600889096,-5.463245135954601,28,0.91,0.41500415167149296,265,28,1,1,882,167.25704353133742,15.165632108098077,58899.41217384011,3968739966951465984,RRAB,0.9929999709129332
436.2518416727264,377.37525023028127,6.804951766718684,0.5881808832357294,141.00490042712207,9.046615331700224,60.192116009095486,-4.448849027232093,28,0.94,0.3638098663390632,436,377,22,0,30,169.00021946197938,16.617047436754415,58899.41217384011,3971219777988855808,VRRLyr,1.0
333.54805381922586,418.59729663727114,6.060352656529253,0.4380269976276921,64.03041678408653,5.921578531998023,34.793461572568845,-3.853744096235152,28,0.96,0.487086180585414,334,419,21,0,5,168.5236465610004,17.06870055426215,58899.41217384011,0,0,0.0
265.32862455273994,27.444730852186638,5.340308841610728,0.4828300330509057,135.9946828379962,29.815909131861048,167.16911212705315,-5.557890089575736,29,0.96,0.30493322534598954,265,27,1,1,882,167.25648743549556,15.165350960466945,58899.43300745933,3968739966951465984,RRAB,0.9929999709129332
265.48051750295014,27.386454387464262,4.68494416332445,0.4029930107727952,140.89211882845663,42.62213889259189,242.49336469275866,-5.961749648925647,30,0.95,0.3371147977434376,265,27,1,1,882,167.2571975166259,15.16470232831839,58899.45384107903,3968739966951465984,RRAB,0.9929999709129332
265.3523634560042,27.45997103485605,4.914439601619647,0.3762240003093929,141.2111852924219,47.010817294045125,260.32757284554066,-6.038800423159072,31,0.96,0.2958136379545228,265,27,1,1,882,167.2566530145455,15.165377802003958,58899.47467469825,3968739966951465984,RRAB,0.9929999709129332
175.35235928640068,176.1810046614456,5.008737742135538,0.3121904611179556,89.67337034768141,11.215698276274452,80.98616791766105,-4.771027124048313,31,0.88,0.47401713427634473,175,176,23,0,1,167.09116557519022,16.15120646589803,58899.47467469825,0,0,0.0
331.12314070808526,418.20599278195266,5.355928123951032,0.20840330617240452,52.91423885283393,8.397660146334147,75.36649080469476,-4.6929457355843756,31,0.92,0.4496369893503195,331,418,21,0,5,168.50922960644783,17.0721821167819,58899.47467469825,0,0,0.0
265.84896212752744,27.290878760534106,4.40469329338265,0.2295614629717446,138.78770003958607,47.28869202199982,249.33610650745658,-5.991962933739552,32,0.97,0.26585782348825965,266,27,1,1,882,167.25902260921686,15.1633700383298,58899.49550831748,3968739966951465984,RRAB,0.9929999709129332
336.83319876522876,36.011244768191396,6.766899368475629,0.05076177031483032,1.5988496186798262,4.702414553925337,36.13655789148893,-3.8948669560682054,32,0.97,0.4065705778404487,337,36,24,0,1,167.67126916502437,15.049200752965282,58899.49550831748,3970466333351159296,0,0.0
265.9896190463361,27.301774899833813,4.25327432648141,0.2074676447235091,150.1569859678418,45.46247598944345,229.48486867520958,-5.901885137891226,33,0.97,0.25422611986815546,266,27,1,1,882,167.2598256103596,15.163110933264965,58899.51634193671,3968739966951465984,RRAB,0.9929999709129332
265.9351435066032,27.066981268854956,3.93665586300268,0.07191320046903789,173.06203143046844,41.56974864410253,210.98588500049382,-5.8106335046963125,34,0.97,0.2562618301022923,266,27,1,1,882,167.25899752561128,15.161997115151665,58899.53717555593,3968739966951465984,RRAB,0.9929999709129332
329.1489647721621,417.8004665323769,6.156673004620222,0.09258917076637237,45.41947804521492,7.891030295029736,56.66235226922822,-4.383236499425955,34,0.92,0.47502326953782587,329,418,25,0,1,168.497292157112,17.07455890984103,58899.53717555593,0,0,0.0
265.88269638769884,27.23888231641168,4.143796137509144,0.24149570567243633,140.97981820257635,39.302348872362614,200.26309533993953,-5.754002311240555,35,0.96,0.2656706240559174,266,27,1,1,882,167.2590927273803,15.163020329288262,58899.558009174696,3968739966951465984,RRAB,0.9929999709129332
265.98295785241316,27.09785418779419,4.0196078921032585,0.03912076016868871,179.02856954446688,36.25444338880516,179.45912757029447,-5.634913880309277,36,0.97,0.23254405001234577,266,27,1,1,882,167.25933142216167,15.16205210407834,58899.57884279299,3968739966951465984,RRAB,0.9929999709129332
265.6532140958083,27.266841252085335,4.848762939640925,0.17313288534668975,141.5504964918364,32.28141086605538,176.25138335731089,-5.615331335890348,37,0.96,0.2760182526485933,266,27,1,1,882,167.25788519326684,15.16368389468195,58899.599676411286,3968739966951465984,RRAB,0.9929999709129332
265.7740376062845,27.28126151364223,4.536884885615281,0.22271035691915864,151.4735178088315,30.59332087866369,170.4213502438365,-5.578810004718849,38,0.95,0.28588716809504255,266,27,1,1,882,167.25858631786798,15.163487976648835,58899.62051002958,3968739966951465984,RRAB,0.9929999709129332
170.54721744471823,175.34562200631905,5.625214893844242,0.3326227355165627,4.1829469695762524,15.434296383109995,90.46377205080675,-4.891186731205959,38,0.97,0.27414017769026783,171,175,26,0,1,167.06254557141068,16.15759354639271,58899.62051002958,3969551402237569536,0,0.0
265.32595663735094,27.31435361218044,5.287270547161821,0.24049257233277727,140.08648580180986,28.612739209690915,178.72540898097915,-5.630465748860417,39,0.94,0.3481271343767331,265,27,1,1,882,167.25618028885793,15.164670410162552,58899.64134364741,3968739966951465984,RRAB,0.9929999709129332
265.5206560852391,27.612634160495837,5.357456072639467,0.418415712886004,141.89978658298705,26.124904321951163,150.11077707172217,-5.441029682886034,40,0.95,0.2862094289468782,266,28,1,1,882,167.25792692530777,15.165803053865298,58899.662177265236,3968739966951465984,RRAB,0.9929999709129332
168.44265931846303,175.17061430123695,4.856356522878104,0.07337465549943602,6.437646911691212,11.09172540203295,102.0581901178499,-5.022119655904694,40,0.83,0.47038715517870705,168,175,27,1,6,167.05043921834255,16.16139574922748,58899.662177265236,0,0,0.0
265.51590575763856,27.60440599377349,5.39727141511533,0.42341885152798664,142.91827205044802,24.40510312861204,142.0004942681192,-5.380724640139739,41,0.95,0.30097734675765087,266,28,1,1,882,167.2578821782495,15.165770413508314,58899.6830108826,3968739966951465984,RRAB,0.9929999709129332
167.61188587203776,174.94266809567807,5.091937084139659,0.22395200091517933,153.9515744484884,11.23671842485328,84.78543425156838,-4.820803122165626,41,0.92,0.4667531282730545,168,175,27,1,6,167.04530297620738,16.162059175851116,58899.6830108826,0,0,0.0
265.3128961171899,27.635122129862122,5.551628837991079,0.404932524108692,138.9322859189823,22.158872561117235,149.02249650908573,-5.43312958667281,42,0.9,0.42372010537699484,265,28,1,1,882,167.25682734143396,15.166388929744606,58899.7038444995,3968739966951465984,RRAB,0.9929999709129332
