xcentroid,ycentroid,fwhm,roundness,pa,max_value,flux,mag,frame,psflike,psfdiff,flux_sign,xint,yint,n_detections,objid,source_mask,ra,dec,mjd,GaiaID,Type,Prob
80.85802398407252,253.28497606097105,6.077949541020648,0.3125563594840588,41.141614148738725,10.581568963826157,82.30989205240519,-4.788630080303219,658,0.95,0.41306902857974637,1,81,253,2,731,1,163.8881507412371,17.893052920090756,58913.70384313568,3982277974451255808,0,0.0
330.8001491662112,299.8746869474504,2.3134255297286357,0.3002245510605659,46.39202546403317,467.1315142706153,2643.745074528748,-8.555548939001596,658,0.9,0.4045608053546112,1,331,300,653,3,1,165.38028413464946,17.59639282171997,58913.70384313568,0,0,0.0
244.3094502712706,221.99813013860125,3.220931578836252,0.20714867902716458,130.78458617391288,100.38821164687533,401.99278262635744,-6.510545639591245,659,0.98,0.24913933261848253,1,244,222,817,1,1,164.73281134356012,17.373374773542796,58913.72467623103,3982184417178537472,EB,0.9900000095367432
79.75319183789226,253.4280647529366,6.067874082236284,0.22699297734349005,47.848032431587725,13.010191624258482,120.53470363010064,-5.202780260953251,659,0.92,0.45189082560015403,1,80,253,2,731,1,163.88228164309297,17.89618989477179,58913.72467623103,3982277974451255808,0,0.0
330.7992664942878,299.88806380132513,2.296199192347305,0.22716017017465237,42.66451559481527,450.5697123280984,2549.586872550915,-8.516174535882012,659,0.9,0.4037499066271437,1,331,300,653,3,1,165.38030798096528,17.59646549693273,58913.72467623103,0,0,0.0
204.85507546679386,389.6549410938489,6.90686882100479,0.09306739515561253,155.41809208673232,5.207235811950454,78.15921462296876,-4.732450466892434,659,0.92,0.43346873663542707,1,205,390,33,4,1,164.87094601112335,18.346943098119926,58913.72467623103,0,0,0.0
284.4864603268001,495.3295300434733,6.3595264585198885,0.19468301038166114,83.4565014282477,5.676823989201807,72.39988344141295,-4.6493446675373455,659,0.92,0.4235202504617521,1,284,495,1,732,1,165.54395488070463,18.731368286406937,58913.72467623103,0,0,0.0
489.00071188448845,16.967644235299407,5.9184856663136305,0.18377826558407423,161.21643971179975,15.773772961878365,179.29446224723745,-5.633917189987336,660,0.93,0.43658130917833604,1,489,17,5,733,1,165.64894554804923,15.753565719140186,58913.74550932639,3982272824785315840,0,0.0
330.77868201600785,299.87764531392276,2.3001337968368794,0.27497606625335125,42.425307724283435,433.7152181967896,2454.360844803486,-8.474846034716562,660,0.9,0.40685026712239175,1,331,300,653,3,1,165.3801711474033,17.596455589077607,58913.74550932639,0,0,0.0
488.6501385096026,16.76888584061218,5.806986657082748,0.22108325307927823,27.323209702245798,12.386650177719105,98.75192737033738,-4.98636395158507,661,0.94,0.39078037565861007,1,489,17,5,733,1,165.6465930402659,15.753286815863161,58913.76634242268,3982272824785315840,0,0.0
330.7810190402178,299.86253967920743,2.344950866204333,0.23661018462784467,47.66919116941691,414.7863979900593,2352.5176467579267,-8.428832224627458,661,0.9,0.40910301730487864,1,331,300,653,3,1,165.38015167058626,17.596370579445747,58913.76634242268,0,0,0.0
487.4752027819952,17.301324799697035,5.809773301382008,0.32596430283227523,151.72689168671465,18.107624315017063,104.40227275123269,-5.0467748825031435,662,0.98,0.357866017857076,1,487,17,5,733,1,165.6412679000004,15.758681207319215,58913.78717551896,3982272824785315840,0,0.0
330.8030095304782,299.8794860074729,2.3273492091969934,0.26078660374681484,45.42660557103298,397.2036815650235,2261.4243878067045,-8.38595517851649,662,0.9,0.4028501077576416,1,331,300,653,3,1,165.38031035235556,17.59641192054797,58913.78717551896,0,0,0.0
393.0727753615186,478.2323546757445,5.665479244167213,0.3317933642454907,50.36553541866948,26.074450900026022,179.89597444320015,-5.637553612968307,662,0.99,0.14346030079077557,1,393,478,2,734,0,166.1130179369511,18.401317301088433,58913.78717551896,0,0,0.0
486.6304644971486,17.40902924951387,4.826267891208423,0.13131191086279678,142.7638436740429,21.98729673393626,170.47751644770798,-5.5791677746473365,663,0.97,0.31526914131457345,1,487,17,5,733,1,165.636851715004,15.761106789508881,58913.80800861572,3982272824785315840,0,0.0
244.37979516528316,221.9783682996634,3.4004665045301707,0.10101381940312852,54.99200247680566,96.43239227850671,416.9282778022455,-6.550153379438408,663,0.97,0.23770387452418862,1,244,222,817,1,1,164.73316045766694,17.373116982621248,58913.80800861572,3982184417178537472,EB,0.9900000095367432
330.80011011322216,299.8373274629205,2.41753600691363,0.20150062919890485,48.772044589886136,378.4917833127617,2156.5722922814734,-8.334410052695414,663,0.9,0.40214465507238323,1,331,300,653,3,1,165.38020361353205,17.596195348171484,58913.80800861572,0,0,0.0
204.71406655728714,389.9119812405195,7.144044126563083,0.12326365436862424,144.71532380169586,5.560630726823604,75.58549941217092,-4.696096217281138,663,0.92,0.4680959013810438,1,205,390,33,4,1,164.87070889482945,18.34861099344695,58913.80800861572,0,0,0.0
392.42080960400926,478.06855112380913,5.473370757078096,0.15940078848254519,31.931804531377207,27.705034893602488,156.76816302998435,-5.488144673545157,663,0.98,0.21292958017345665,1,392,478,2,734,0,166.10902716633817,18.401897697270453,58913.80800861572,0,0,0.0
244.47027822173902,222.1130935753705,2.7063802154413112,0.07832985991962156,156.60647352119761,152.35321739522198,630.0106739436892,-6.998369768854489,664,0.97,0.21415304351435913,1,244,222,817,1,1,164.7339503195174,17.3736333717526,58913.82884171247,3982184417178537472,EB,0.9900000095367432
76.49778988687987,255.0672668899668,6.395243646511597,0.11793704741662767,91.96312557217239,11.738153429243539,100.18196966248519,-5.001973915088156,664,0.98,0.2441104667628002,1,76,255,1,735,0,163.86755434362718,17.911889537347466,58913.82884171247,0,0,0.0
330.7953784875105,299.87187926262675,2.3216535878672877,0.24330020994120805,43.316148439932974,357.71333782805686,2021.1782161328458,-8.264011522124118,664,0.9,0.40176644109788595,1,331,300,653,3,1,165.38025157704521,17.596388446806717,58913.82884171247,0,0,0.0
205.18413350387038,389.5068984494562,6.853090377054926,0.12649520336851341,127.7630298367425,5.602766626610901,88.70886137231662,-4.869917512174494,664,0.89,0.43298960673722975,1,205,390,33,4,1,164.87246779104404,18.345442047310332,58913.82884171247,0,0,0.0
485.7939059097482,17.43876455537272,4.807261887855835,0.15823643999816836,137.61926438093565,22.97454949852454,184.59470577022424,-5.665548102941569,665,0.96,0.37985792008094466,1,486,17,5,733,1,165.63231392627802,15.763102572534327,58913.849674809695,3982272824785315840,0,0.0
244.40646047605213,221.9776167316827,2.896107919161789,0.05793234443228119,97.94616612685283,190.1239854996545,830.6803349421796,-7.298584823360674,665,0.98,0.17583091088774006,1,244,222,817,1,1,164.73330713669463,17.37305494899274,58913.849674809695,3982184417178537472,EB,0.9900000095367432
330.79765853995383,299.8750861357623,2.3988428008784477,0.22096373352442544,42.26915346072799,332.64621686986675,1909.113731048716,-8.202079503141865,665,0.9,0.4093626878879367,1,331,300,653,3,1,165.38027114611458,17.596400399921162,58913.849674809695,0,0,0.0
390.5531918983399,478.06665247438,5.438387896660714,0.12601536704587685,74.4210426566001,24.67883596061074,163.24768673515217,-5.53211758979463,665,0.99,0.1784364982058892,1,391,478,4,736,1,166.09861354601938,18.406026246295685,58913.849674809695,0,0,0.0
244.52278318286278,222.0090948393896,2.639263322788514,0.13217485888321137,54.55433357727936,203.78570484718307,872.9703858597221,-7.352498778004315,666,0.96,0.24152371424284227,1,245,222,817,1,1,164.73402096314734,17.372968376981547,58913.87050790691,3982184417178537472,EB,0.9900000095367432
74.56470820063645,255.73854271501315,5.87151390466685,0.2758349484569854,48.26380854896172,10.366906896464343,138.57178305295997,-5.35418701306356,666,0.92,0.4613547608899267,1,75,256,12,470,1,163.8581711143853,17.91960928061616,58913.87050790691,3969772232275795968,0,0.0
330.8090437531111,299.8563411268411,2.333520370143404,0.1969481730052985,40.56019536971292,311.7216213912745,1755.004527225552,-8.110695602783153,666,0.9,0.4076896738777113,1,331,300,653,3,1,165.38029414964458,17.59627628304103,58913.87050790691,0,0,0.0
389.33663397177946,477.7464827995773,5.05642389103253,0.15223492214055062,100.93357532317522,17.266343459429834,150.57954919453488,-5.444414981536468,666,0.96,0.2664872858074773,1,389,478,4,736,1,166.09113481811272,18.40703203856316,58913.87050790691,0,0,0.0
389.2201800206806,478.3973313254307,5.386324395842197,0.06585302346264083,62.84463960700405,19.03442647003351,153.03418713405938,-5.46197115261823,667,0.98,0.21986934662993526,1,389,478,4,736,1,166.09190409751298,18.410725035322304,58913.89134100413,0,0,0.0
432.7233186021555,275.0301980658479,6.212082176200683,0.21099178763483747,93.24471683145752,8.238201594819088,60.13946989078346,-4.447898989053655,668,0.95,0.3393979148056802,1,433,275,1,737,1,165.89246953056568,17.24065608327461,58913.91217410135,0,0,0.0
330.7942837708317,299.89594308025727,2.2917307387404544,0.2613816427634136,48.92312206335328,417.25844139934316,2353.631085673568,-8.42934597845624,668,0.9,0.40391889555994204,1,331,300,653,3,1,165.38029721609487,17.59651810081339,58913.91217410135,0,0,0.0
134.28697228855947,437.2600007469422,6.667127252950762,0.19892154067138723,49.04485495479927,6.745292680784587,106.68896506084809,-5.070298755660164,668,0.89,0.49233316409462347,1,134,437,1,738,1,164.57792547555906,18.752496300926886,58913.91217410135,3983785920288535040,0,0.0
388.02251321017235,478.48655277554474,4.669360249789943,0.291844103280811,49.806294077273535,22.998564120537594,128.55485661414014,-5.272721220745138,668,0.96,0.27810064523167316,1,388,478,4,736,1,166.08542253950648,18.41384939537059,58913.91217410135,0,0,0.0
71.76471633219215,255.8819999575705,5.809518095266987,0.3137752055157301,57.25737162378923,11.21057483271693,89.07051331762057,-4.87433488795688,669,0.95,0.3393285961436605,1,72,256,12,470,1,163.8428313799149,17.926394028045387,58913.93300719903,3969772232275795968,0,0.0
330.7985761277086,299.8457542763724,2.325695056164301,0.24861359570248906,43.60230158366644,306.07866021505873,1718.7243671250487,-8.088015585500706,669,0.9,0.4033514916571548,1,331,300,653,3,1,165.38021319874835,17.59624327699531,58913.93300719903,0,0,0.0
244.2803909455795,222.14408004517452,3.4026766365854693,0.21734138200549893,130.73549600086415,78.6673505899322,334.8267735664135,-6.312050444892481,670,0.97,0.25895178640829974,1,244,222,817,1,1,164.73296034707022,17.37421085977107,58913.953840296715,3982184417178537472,EB,0.9900000095367432
132.04448580153132,256.35241125722223,4.852921190582512,0.47085257392112384,50.77752116302711,88.45583506096483,698.7469244585945,-7.1107997733682184,670,0.91,0.437405022055925,1,132,256,205,2,1,164.18037854736693,17.798913561524706,58913.953840296715,3982271003719165952,RRAB,0.9929999709129332
430.8683037562713,275.8965538669575,5.1878492272020695,0.20047911044727018,41.559657050434794,7.595349349163143,78.64643555257243,-4.739197610312177,670,0.88,0.4896679114960664,1,431,276,3,739,1,165.88406114360646,17.24932909516289,58913.953840296715,0,0,0.0
169.57854297560178,424.67943340045446,5.8709169245057495,0.0987898501354145,151.2279141748508,30.760662267924317,230.3103955279641,-5.905783852927721,670,0.9,0.4982531274265328,1,170,425,3,740,0,164.74868394087667,18.609177301649318,58913.953840296715,0,0,0.0
103.05851545567161,198.66425071830577,5.392161005313766,0.2713273941101255,69.73832118395418,8.412511888944607,76.68014831260024,-4.711707360517722,671,0.93,0.49527637298734434,1,103,199,8,7,1,163.89694180406946,17.555580051684785,58913.974673394405,0,0,0.0
131.88414066930122,256.24948467312555,4.342248521318241,0.5113333775617908,49.98680799221284,118.24168795002907,798.07550755035,-7.255109956951783,671,0.95,0.35133250745231953,1,132,256,205,2,1,164.17926602151792,17.79871451207585,58913.974673394405,3982271003719165952,RRAB,0.9929999709129332
330.7768609842709,299.8838405619755,2.281633700084294,0.23461738788095227,46.37599808555513,361.34939680388305,2033.3246937646063,-8.270516837459324,671,0.9,0.40575803909828756,1,331,300,653,3,1,165.38017434005712,17.59649234734982,58913.974673394405,0,0,0.0
385.2340125330523,478.6503971693945,5.09455059429681,0.1310957408008439,53.24576879343755,22.214707186308942,111.10561719959702,-5.114340040626696,671,0.99,0.24880758665714686,1,385,479,3,741,1,166.0702350732352,18.42089131423553,58913.974673394405,0,0,0.0
132.0694133787354,256.23066033628214,4.50288060075386,0.3922884896140214,51.574530135335216,120.21739913645138,943.3123914377779,-7.436638848520487,672,0.91,0.4282099706375349,1,132,256,205,2,1,164.18025993364444,17.798214325847074,58913.99550649209,3982271003719165952,RRAB,0.9929999709129332
69.55991514291652,256.7586967801657,5.87746399303684,0.31612659945406346,45.28574945065368,11.864155991871144,91.99251682440331,-4.909381252221291,672,0.96,0.33150925641780343,1,70,257,12,470,1,163.83236133624342,17.935786422869295,58913.99550649209,3969772232275795968,0,0.0
429.5373214884958,276.1169114822583,6.157902632643836,0.3345861675902974,138.99530201589798,10.419884424888892,83.5962148262501,-4.805466533391534,672,0.92,0.4718225062540865,1,430,276,3,739,1,165.87716105248467,17.253432314359376,58913.99550649209,0,0,0.0
384.3291290089736,478.7411152332187,5.0841776954254145,0.14568423410293183,50.91752770691579,22.85486581995451,178.96452907059506,-5.631917404887819,672,0.96,0.29187473716327716,1,384,479,3,741,1,166.06538818303423,18.423374391248274,58913.99550649209,0,0,0.0
244.4277435312437,221.9935535146704,3.0375506542174504,0.12032227811669438,125.15494736945516,173.70395037226376,770.8618676024145,-7.217441407148782,673,0.98,0.1873729051392433,1,244,222,817,1,1,164.73345940092258,17.373092999693355,58914.01633958977,3982184417178537472,EB,0.9900000095367432
131.96385640664508,256.2312993870041,4.404966032280653,0.5563304909727788,49.653677441555175,103.44569740282441,665.7572917921657,-7.05828982950767,673,0.95,0.34295434080160675,1,132,256,205,2,1,164.1796723165647,17.798445839601932,58914.01633958977,3982271003719165952,RRAB,0.9929999709129332
330.7586380796887,299.8917720861118,2.23664656288549,0.25039777550980064,46.13549081403143,515.6374340797481,2886.896733514445,-8.651078122788952,673,0.9,0.40657023690477045,1,331,300,653,3,1,165.38009007882107,17.596574291473235,58914.01633958977,0,0,0.0
169.55578772050848,424.96937883428484,5.556547550493677,0.025679120584896666,172.01577009292419,49.77685236030436,331.3987595557045,-6.300877196243895,673,0.93,0.4478383174493882,1,170,425,3,740,0,164.74917794205626,18.610761581240915,58914.01633958977,0,0,0.0
244.46627594055434,221.9462813613189,2.5179230384850957,0.21648363431554718,49.603260761611814,184.07815451385204,788.3464339103926,-7.241792768573748,674,0.98,0.16375053787055524,1,244,222,817,1,1,164.73357306871648,17.37275879831823,58914.03717268746,3982184417178537472,EB,0.9900000095367432
132.11475154775,256.28581894676506,4.818645699503598,0.4672832776428168,50.280356055795174,93.91135121586967,732.0351746206521,-7.161329874014264,674,0.9,0.44834177102574346,1,132,256,205,2,1,164.1806296539556,17.798408719939964,58914.03717268746,3982271003719165952,RRAB,0.9929999709129332
68.376203249106,257.54507214780466,5.936260209761449,0.09610313695150051,83.14156642683064,10.060700025130132,93.43778896037657,-4.926306382702359,674,0.87,0.47187286399609896,1,68,258,12,470,1,163.82740511446573,17.942503166781858,58914.03717268746,3969772232275795968,0,0.0
382.9165937122695,478.62560354566324,5.072552974584388,0.15408015162091512,131.83700937657932,24.502804739713838,144.85759117962152,-5.402353147728216,674,0.97,0.29356465779052054,1,383,479,3,741,1,166.05726166391844,18.425893151416922,58914.03717268746,0,0,0.0
132.15840154801242,256.28447944709245,5.158128870140552,0.345480398525772,53.041696439511675,83.06138482960705,738.9118203879434,-7.171481535080758,675,0.88,0.49912962105934977,1,132,256,205,2,1,164.18087036963644,17.798307283719343,58914.05800578514,3982271003719165952,RRAB,0.9929999709129332
330.7839439381085,299.8821189504375,2.2594949602766623,0.24148761490781298,45.433831369656424,822.2616393912723,4653.749386982754,-9.169507480047038,675,0.9,0.4006719358088083,1,331,300,653,3,1,165.3802100170335,17.596467695314196,58914.05800578514,0,0,0.0
244.46668624942131,221.9938949095108,2.6364762455605795,0.056563853592398176,107.41258019747055,147.85674648104896,607.9543936174828,-6.959677503514258,676,0.97,0.2535732658095607,1,244,222,817,1,1,164.73367667696874,17.373010023471966,58914.07883888236,3982184417178537472,EB,0.9900000095367432
262.1474907424463,274.83535636677743,6.261103436421133,0.298398470804963,137.78524626425457,14.41626835568286,128.07166031605357,-5.268632599342449,676,0.9,0.4642758489790102,1,262,275,23,742,1,164.94472884447433,17.6142089177191,58914.07883888236,0,0,0.0
330.7706551528531,299.88551265096885,2.185594050288872,0.29416780303597956,49.50683201912376,1847.3728938645618,10424.112994042347,-10.045097775857423,676,0.9,0.4013889107250674,1,331,300,653,3,1,165.38014343297232,17.596514812099237,58914.07883888236,0,0,0.0
91.8372295307829,319.199758520505,5.4120831791484445,0.3221916411242508,121.85829597351047,25.80549113682673,197.27396354644316,-5.7376744258235455,676,0.98,0.23146497630857132,1,92,319,1,743,1,164.08884989731723,18.218891315277048,58914.07883888236,3983073166171409408,0,0.0
258.72204164141306,334.21508953559066,6.786668224112047,0.15681540916251113,16.686158541550814,10.42784987659752,147.83852682656925,-5.424469065658025,676,0.95,0.44591058190161825,1,259,334,11,744,1,165.05275746003662,17.935942495297578,58914.07883888236,3982051337616804864,0,0.0
245.1236589541631,221.94122474107766,4.1447133275028,0.07733905332754838,21.13562674512925,90.8808790111616,525.6777785109907,-6.801799047196861,677,0.89,0.44257159474566937,1,245,222,817,1,1,164.7372177955106,17.371300771630647,58914.099671980046,3982184417178537472,EB,0.9900000095367432
134.47892098939633,259.04103666048655,6.369390487748923,0.4374063165018723,54.40656848535031,153.19805919853115,1186.0790444583772,-7.685284082242163,677,0.91,0.4949081887148026,1,134,259,6,745,1,164.1996536996846,17.807902938527853,58914.099671980046,3983787298973336576,0,0.0
262.4384504763914,275.1459203223135,5.829993070638091,0.5015508979474325,133.76620416366535,28.050387397063787,269.987530202151,-6.078359265124713,677,0.87,0.49656551850542135,1,262,275,23,742,1,164.94701194352018,17.61521752172852,58914.099671980046,0,0,0.0
226.28875679056227,280.3669280990158,3.192147592899226,0.30103012009475605,100.09049337556976,2657.4886849039312,10157.536714844882,-10.016971001942522,677,0.97,0.39454343006783743,1,226,280,3,746,1,164.75686306771215,17.72167783708344,58914.099671980046,0,0,0.0
330.77660417611025,299.8548379439381,2.170273018752499,0.27869319441339163,49.670402297394524,4017.8766559507203,22459.581995029446,-10.878504172896697,677,0.9,0.3994050671079837,1,331,300,653,3,1,165.38011057141335,17.596339543400124,58914.099671980046,0,0,0.0
491.59648397903095,59.25330185610155,4.383461267179786,0.06520774818833877,57.95467838005805,99.37709795346655,413.23055840268114,-6.540481075287762,678,0.91,0.4855774372688184,1,492,59,2,747,1,165.75364154626948,15.97114796671316,58914.12050507726,0,0,0.0
503.1406948604647,173.7699516259966,5.746834907044255,0.1214078851290961,37.67720456966898,40.33402066176677,340.470838511235,-6.330199800783487,678,0.91,0.46941039315118643,1,503,174,1,748,1,166.0633141322644,16.55030966234646,58914.12050507726,0,0,0.0
137.24724646235444,230.95389192593797,2.6538882508478214,0.17555013445961942,81.20154799548882,1073.3598527431077,4805.622805292502,-9.20437419976896,678,0.95,0.45306539320340894,1,137,231,14,749,1,164.15566896365223,17.653037857212674,58914.12050507726,0,0,0.0
135.41389736277665,260.73222210718643,4.8815611099208445,0.19215348956863357,51.2656753727455,208.0886496944986,1505.2276909232478,-7.944005498050849,678,0.96,0.35932422339949494,1,135,261,6,745,1,164.20845174912864,17.814845702104197,58914.12050507726,3983787298973336576,0,0.0
262.10240127442376,275.10179959054227,5.856736534555827,0.39914277294387557,135.70141406857923,56.82100822477514,426.5173269502757,-6.574841696883369,678,0.93,0.45251873944327053,1,262,275,23,742,1,164.94504731810184,17.61571760928769,58914.12050507726,0,0,0.0
330.80432534718506,299.81697545449094,2.163439167019328,0.3014534426666882,49.571352878059834,5981.218366957718,33320.73620302807,-11.306786470836013,678,0.91,0.40179720564387245,1,331,300,653,3,1,165.3801833015544,17.59607847246279,58914.12050507726,0,0,0.0
231.03630146710424,334.13088559221006,3.222661167214974,0.18186781228961274,88.0051935728006,1635.4522772607852,7606.808515317576,-9.703006209959346,678,0.9,0.45944641482307375,1,231,334,2,750,1,164.8981994650298,17.99595682928784,58914.12050507726,3982250452300741632,0,0.0
66.8302276447419,97.41131221842748,2.720881916835893,0.40668955532300305,41.933838332787836,3519.316473695155,11098.441971605385,-10.113155039167843,679,0.95,0.458550987493901,1,67,97,2,751,1,163.48292266567339,17.096259728885443,58914.14133817448,0,0,0.0
431.19390351126157,133.76811758589207,3.9508713679584555,0.17958941080681864,171.62886844883278,3359.93992568628,13576.695806297925,-10.33198521873148,679,0.92,0.48905969182535064,1,431,134,1,752,1,165.5801580159922,16.497679609612575,58914.14133817448,0,0,0.0
331.0916790312131,299.1127107434144,2.584163888720529,0.1712367267772302,39.37251878560225,36921.6087299677,210200.8768448225,-13.306586308346562,679,0.89,0.39761142925785536,1,331,299,653,3,1,165.3802670243485,17.591723495823487,58914.14133817448,0,0,0.0
288.2568458058567,53.36188370003979,7.6122567135242685,0.07563649738210926,83.34443525173381,242.5347697655434,3999.7933852813767,-9.005093894601316,680,0.91,0.46165704290509924,1,288,53,1,753,1,164.61893980780894,16.384870486034195,58914.1621712717,0,0,0.0
53.2548878431406,97.1027917694315,7.26750130167317,0.3739416338837528,48.29815582702198,223.31250060842194,3651.2271325236634,-8.906097125056796,680,0.89,0.46715392101277586,1,53,97,1,754,1,163.40673616557433,17.12369169044128,58914.1621712717,0,0,0.0
170.50073117751867,425.5569092756596,5.281624529279727,0.01866168731505168,99.36210273309986,962.7574706462929,5982.195431006145,-9.442151491991162,680,0.96,0.3403182905001857,1,171,426,3,740,0,164.75572764945272,18.611814717169686,58914.1621712717,0,0,0.0
244.3572098450347,221.83054449587482,4.887980889025605,0.13341909526289006,49.51181482066833,58.60553413285561,303.9996234031232,-6.207182614005053,681,0.98,0.4684523476748169,1,244,222,817,1,1,164.7327202856808,17.372383411020746,58914.18300436892,3982184417178537472,EB,0.9900000095367432
262.3864429056564,274.890936491504,6.03246843482203,0.36520253946740056,141.5842685401851,41.45428073996845,319.87526655965667,-6.262451652008247,681,0.93,0.3822340158309319,1,262,275,23,742,1,164.94617754244456,17.613981456004513,58914.18300436892,0,0,0.0
226.28718904986368,280.4294578447039,3.71765863422514,0.24922410051381866,104.84797830213745,1987.1564845405246,8863.815562618334,-9.86905177680631,681,0.96,0.40355032613218145,1,226,280,3,746,1,164.75698770271384,17.722012338541585,58914.18300436892,0,0,0.0
330.77955773934974,299.8511432937304,2.181139967360896,0.27937141326815856,50.11292622778791,3411.4552573307415,19172.79252107232,-10.706713431408438,681,0.9,0.3989304521338757,1,331,300,653,3,1,165.38011905007383,17.5963135223889,58914.18300436892,0,0,0.0
11.489169878051213,368.8249373342009,5.24142541997166,0.1321580755838254,178.83030427757197,141.98405154616648,804.3495258496268,-7.263612025358913,681,0.9,0.4956412443102394,1,11,369,2,755,1,163.74376483866556,18.654934532277508,58914.18300436892,3983600416356407808,0,0.0
206.31581495620935,372.688316414677,6.291289752855464,0.31327164533210683,67.75971093220018,33.66852642994763,284.51374915290035,-6.135258146396742,681,0.98,0.3826191340403379,1,206,373,12,723,1,164.8427545231517,18.253955084739037,58914.18300436892,3983739191044407296,0,0.0
471.71106701337277,400.51862888481594,6.674214924257463,0.23525074325424594,27.953889789536436,31.150177315184465,253.10615597847573,-6.008256770194828,681,0.94,0.4058436666763353,1,472,401,1,756,1,166.38100850929803,17.816708238199215,58914.18300436892,0,0,0.0
217.77229853772207,481.8280705139945,6.947639611054635,0.13027627156454769,52.2484514771767,15.025008894380335,209.39455110990457,-5.802413440567059,681,0.88,0.4944002498108586,1,218,482,1,757,1,165.14141514312396,18.806364357696598,58914.18300436892,0,0,0.0
51.19084119015354,159.28768018029453,6.43734544883064,0.33577641208808495,58.572536775093084,38.54561780828226,371.3748198536905,-6.42453113536106,682,0.94,0.4349872018356571,1,51,159,5,75,1,163.52513877965856,17.458111268808295,58914.20383746567,0,0,0.0
334.96963105328945,200.96277107388804,6.846181474233873,0.27871192381372306,162.7696653818323,22.901841259615594,240.42657480800654,-5.95245617345374,682,0.95,0.4150309369687705,1,335,201,14,721,1,165.19140410447892,17.064097711578466,58914.20383746567,0,0,0.0
244.37970713404764,221.89890287593457,3.2767182183957284,0.2307277202310012,167.3352629375538,130.48665157855066,519.0927838771249,-6.788112479035266,682,0.98,0.29216270327224314,1,244,222,817,1,1,164.73299085862567,17.37269639653134,58914.20383746567,3982184417178537472,EB,0.9900000095367432
262.3727299901062,275.3103601152364,5.420707549561569,0.35220341304303326,144.7299694214725,35.77063845535213,227.89252881621042,-5.894325218972448,682,0.93,0.40507134130847305,1,262,275,23,742,1,164.94699760866646,17.616231356343064,58914.20383746567,0,0,0.0
330.77043270330864,299.88929276816003,2.1475698881474883,0.2856336486168092,47.43496515542588,2688.3491556111135,15091.960147433747,-10.446864124278187,682,0.9,0.4021648169996649,1,331,300,653,3,1,165.38015032160774,17.596535289904292,58914.20383746567,0,0,0.0
199.13080685674933,340.2547003243142,6.610553117993114,0.1304872127477528,102.79354643557569,31.994837161940268,360.1209961391887,-6.391121106965895,682,0.86,0.4862608954929193,1,199,340,8,257,1,164.73324677325056,18.09790311530084,58914.20383746567,0,0,0.0
206.08252180780534,372.21317039180576,6.460729103157545,0.16301806229016594,71.05923651811264,29.541593816500153,225.64679369417217,-5.883572917088657,682,0.95,0.4888223354139549,1,206,372,12,723,1,164.84043361896593,18.251948543209856,58914.20383746567,3983739191044407296,0,0.0
123.87068979603882,107.7426880279658,5.929442705762108,0.26304528781481495,12.945396975071738,40.30408316061494,350.2234092222936,-6.360862928299834,683,0.95,0.4232132390614222,1,124,108,4,758,0,163.8217763346557,17.028587101701866,58914.22467056196,3982253235439556608,0,0.0
125.83253083521717,166.91132867120228,6.6562081888554205,0.20320622343559563,142.68983293757825,19.453688533705645,213.17075768596078,-5.821819072102921,683,0.94,0.4938189918952493,1,126,167,2,759,0,163.95698422966143,17.33813019209206,58914.22467056196,0,0,0.0
154.37068881768175,193.10620996660356,6.420232959571997,0.10135868879472187,76.85522434961756,20.603339718627467,207.32866445366108,-5.791648375271433,683,0.97,0.39903765167396243,1,154,193,1,760,1,164.1711019893469,17.415409322819013,58914.22467056196,0,0,0.0
334.4692576187144,201.17191662233998,6.6327812746403465,0.15632046462967922,159.46281564563796,33.8010360171711,372.77293546808505,-6.428610934073796,683,0.9,0.48432767003100385,1,334,201,14,721,1,165.18907626607063,17.066299645242285,58914.22467056196,0,0,0.0
244.30313318203827,221.9049159589201,3.4312074715132557,0.12653616263192163,154.73238445353724,162.7748274360274,679.0049445494542,-7.079682342117767,683,0.98,0.320759474186399,1,244,222,817,1,1,164.73257784861005,17.372894947379265,58914.22467056196,3982184417178537472,EB,0.9900000095367432
262.18541437478467,275.11828019168576,5.2836044010529095,0.24444112355223652,146.14051668593922,50.37836493401028,331.1411775038814,-6.30003297189512,683,0.94,0.37307987017678423,1,262,275,23,742,1,164.9455445627089,17.61562361905206,58914.22467056196,0,0,0.0
11.203650624956918,288.9982149362943,6.584484333786195,0.14516748384030828,145.35764991536777,41.705242024810104,333.2229939614681,-6.306837405351499,683,0.91,0.46323486603878783,1,11,289,484,12,1,163.5738698328476,18.2320868596293,58914.22467056196,0,0,0.0
330.7612780515561,299.8402369927646,2.2281986092338544,0.2873669552407238,49.59869692172541,3481.045149112915,19776.411567954434,-10.740368729070909,683,0.9,0.39794819075205,1,331,300,653,3,1,165.3799939815218,17.596295975495924,58914.22467056196,0,0,0.0
197.46094859038035,406.76495714975766,6.844074026112448,0.22561436845286217,131.7040630661145,18.698364590786696,270.4207403465862,-6.080099993623767,683,0.94,0.4101679318646839,1,197,407,1,761,0,164.86629430175873,18.4536205551841,58914.22467056196,0,0,0.0
